,file,class_,fill,stroke,stroke_width,opacity,stroke_opacity
873,Deutsche Verrechnungsstelle.svg,,#1e3b65,none,1.33333325,1,1.0
874,Deutsche Verrechnungsstelle.svg,,#181817,none,1.33333325,1,1.0
875,Deutsche Verrechnungsstelle.svg,,#1e3b65,none,1.33333325,1,1.0
876,Deutsche Wohnen SE.svg,,#1006a0,none,0,1,1.0
877,Deutsche Wohnen SE.svg,,#000000,none,0,1,1.0
878,DIW Instandhaltung.svg,,#016ca0,none,1px,1,1
879,DKV.svg,,#85af11,none,0,1,1.0
880,DKV.svg,,#004e4d,none,0,1,1.0
881,DOMO Chemicals.svg,,#000000,#000000,0,1.0,1.0
882,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
883,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
884,Dorint.svg,fil2,#000000,#000000,0,1.0,1.0
885,Dorint.svg,fil2,#000000,#000000,0,1.0,1.0
886,Dorint.svg,fil2,#000000,#000000,0,1.0,1.0
887,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
888,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
889,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
890,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
891,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
892,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
893,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
894,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
895,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
896,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
897,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
898,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
899,Dorint.svg,fil0,#000000,#000000,0,1.0,1.0
900,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
901,Dorint.svg,fil1,#000000,#000000,0,1.0,1.0
